Date;Time;SensorId;Value
01.01.2019;17:04:00;7;12,63
01.01.2019;17:04:00;9;2,42
01.01.2019;17:04:00;13;13,72
01.01.2019;17:04:00;15;4,41
01.01.2019;17:04:00;19;10,00
01.01.2019;17:04:00;21;0,00
01.01.2019;17:04:00;24;2,29
01.01.2019;17:04:00;25;12,95
01.01.2019;17:04:00;27;1,28
01.01.2019;17:04:00;31;20,00
01.01.2019;17:04:00;33;2,46
01.01.2019;17:04:01;18;4,66
01.01.2019;17:04:16;16;18,31
01.01.2019;17:04:22;12;5,26
01.01.2019;17:04:24;6;7,25
01.01.2019;17:04:27;22;8,13
01.01.2019;17:04:31;28;16,18
01.01.2019;17:04:37;34;18,33
01.01.2019;17:04:41;36;4,20
01.01.2019;17:04:44;4;19,11
01.01.2019;17:04:52;10;12,13
01.01.2019;17:04:58;30;1,61
01.01.2019;17:05:00;2;-11,48
01.01.2019;17:05:00;8;-11,77
01.01.2019;17:05:00;14;-11,08
01.01.2019;17:05:00;20;-11,15
01.01.2019;17:05:00;26;-12,92
01.01.2019;17:05:00;32;-11,10
01.01.2019;17:05:05;17;-11,80
01.01.2019;17:05:12;5;-12,29
01.01.2019;17:05:34;11;-10,79
01.01.2019;17:05:43;23;-9,71
01.01.2019;17:05:53;35;-11,37
01.01.2019;17:05:55;29;-11,48
01.01.2019;17:06:00;1;14,72
01.01.2019;17:06:00;3;6,46
01.01.2019;17:06:00;7;12,63
01.01.2019;17:06:00;9;2,42
01.01.2019;17:06:00;13;12,09
01.01.2019;17:06:00;15;4,41
01.01.2019;17:06:00;19;10,00
01.01.2019;17:06:00;21;0,00
01.01.2019;17:06:00;24;-0,89
01.01.2019;17:06:00;25;11,70
01.01.2019;17:06:00;27;0,20
01.01.2019;17:06:00;31;20,00
01.01.2019;17:06:00;33;2,46
01.01.2019;17:06:01;18;3,57
01.01.2019;17:06:16;16;7,62
01.01.2019;17:06:22;12;1,63
01.01.2019;17:06:24;6;5,72
01.01.2019;17:06:27;22;5,40
01.01.2019;17:06:31;28;6,97
01.01.2019;17:06:37;34;15,14
01.01.2019;17:06:41;36;1,46
01.01.2019;17:06:44;4;10,51
01.01.2019;17:06:52;10;8,30
01.01.2019;17:06:58;30;-0,75
01.01.2019;17:08:00;1;14,72
01.01.2019;17:08:00;3;5,15
01.01.2019;17:08:00;7;11,91
01.01.2019;17:08:00;9;2,42
01.01.2019;17:08:00;13;12,09
01.01.2019;17:08:00;15;4,41
01.01.2019;17:08:00;19;10,00
01.01.2019;17:08:00;21;0,00
01.01.2019;17:08:00;24;0,27
01.01.2019;17:08:00;25;10,76
01.01.2019;17:08:00;27;0,20
01.01.2019;17:08:00;31;20,00
01.01.2019;17:08:00;33;1,02
01.01.2019;17:08:01;18;6,42
01.01.2019;17:08:16;16;11,82
01.01.2019;17:08:22;12;3,31
01.01.2019;17:08:24;6;7,79
01.01.2019;17:08:27;22;12,52
01.01.2019;17:08:31;28;8,92
01.01.2019;17:08:37;34;23,81
01.01.2019;17:08:41;36;0,66
01.01.2019;17:08:44;4;13,16
01.01.2019;17:08:52;10;16,00
01.01.2019;17:08:58;30;2,72
01.01.2019;17:10:00;1;15,00
01.01.2019;17:10:00;2;-11,48
01.01.2019;17:10:00;3;5,15
01.01.2019;17:10:00;7;11,91
01.01.2019;17:10:00;8;-12,32
01.01.2019;17:10:00;9;2,42
01.01.2019;17:10:00;13;12,09
01.01.2019;17:10:00;14;-11,45
01.01.2019;17:10:00;15;2,53
01.01.2019;17:10:00;19;10,00
01.01.2019;17:10:00;20;-11,48
01.01.2019;17:10:00;21;0,00
01.01.2019;17:10:00;24;1,59
01.01.2019;17:10:00;25;10,45
01.01.2019;17:10:00;26;-12,92
01.01.2019;17:10:00;27;0,20
01.01.2019;17:10:00;31;19,30
01.01.2019;17:10:00;32;-11,10
01.01.2019;17:10:00;33;1,02
01.01.2019;17:10:01;18;2,91
01.01.2019;17:10:05;17;-10,22
01.01.2019;17:10:12;5;-11,37
01.01.2019;17:10:16;16;17,04
01.01.2019;17:10:22;12;5,40
01.01.2019;17:10:24;6;6,91
01.01.2019;17:10:27;22;8,43
01.01.2019;17:10:31;28;11,93
01.01.2019;17:10:34;11;-11,65
01.01.2019;17:10:37;34;23,83
01.01.2019;17:10:41;36;1,22
01.01.2019;17:10:43;23;-11,57
01.01.2019;17:10:44;4;13,85
01.01.2019;17:10:52;10;13,82
01.01.2019;17:10:53;35;-10,62
01.01.2019;17:10:55;29;-13,00
01.01.2019;17:10:58;30;3,01
01.01.2019;17:12:00;1;15,00
01.01.2019;17:12:00;3;5,15
01.01.2019;17:12:00;7;11,66
01.01.2019;17:12:00;9;2,42
01.01.2019;17:12:00;13;11,11
01.01.2019;17:12:00;15;2,53
01.01.2019;17:12:00;19;10,00
01.01.2019;17:12:00;21;0,00
01.01.2019;17:12:00;24;2,95
01.01.2019;17:12:00;25;10,00
01.01.2019;17:12:00;27;0,20
01.01.2019;17:12:00;31;19,30
01.01.2019;17:12:00;33;1,02
01.01.2019;17:12:01;18;5,32
01.01.2019;17:12:16;16;12,69
01.01.2019;17:12:22;12;4,05
01.01.2019;17:12:24;6;6,62
01.01.2019;17:12:27;22;14,47
01.01.2019;17:12:31;28;14,88
01.01.2019;17:12:37;34;14,60
01.01.2019;17:12:41;36;1,30
01.01.2019;17:12:44;4;15,74
01.01.2019;17:12:52;10;12,83
01.01.2019;17:12:58;30;-0,68
01.01.2019;17:14:00;1;16,26
01.01.2019;17:14:00;3;5,15
01.01.2019;17:14:00;7;10,52
01.01.2019;17:14:00;9;2,42
01.01.2019;17:14:00;13;10,00
01.01.2019;17:14:00;15;2,53
01.01.2019;17:14:00;19;10,00
01.01.2019;17:14:00;21;0,00
01.01.2019;17:14:00;24;2,29
01.01.2019;17:14:00;25;10,00
01.01.2019;17:14:00;27;0,20
01.01.2019;17:14:00;31;19,30
01.01.2019;17:14:00;33;1,02
01.01.2019;17:14:01;18;2,38
01.01.2019;17:14:16;16;14,52
01.01.2019;17:14:22;12;5,23
01.01.2019;17:14:24;6;5,52
01.01.2019;17:14:27;22;7,12
01.01.2019;17:14:31;28;13,23
01.01.2019;17:14:37;34;18,65
01.01.2019;17:14:41;36;2,80
01.01.2019;17:14:44;4;18,56
01.01.2019;17:14:52;10;8,93
01.01.2019;17:14:58;30;0,93
01.01.2019;17:15:00;2;-11,48
01.01.2019;17:15:00;8;-12,32
01.01.2019;17:15:00;14;-11,78
01.01.2019;17:15:00;20;-11,48
01.01.2019;17:15:00;26;-13,45
01.01.2019;17:15:00;32;-11,10
01.01.2019;17:15:05;17;-10,28
01.01.2019;17:15:12;5;-12,89
01.01.2019;17:15:34;11;-14,02
01.01.2019;17:15:43;23;-11,64
01.01.2019;17:15:53;35;-11,55
01.01.2019;17:15:55;29;-13,61
01.01.2019;17:16:00;1;16,26
01.01.2019;17:16:00;3;5,15
01.01.2019;17:16:00;7;10,00
01.01.2019;17:16:00;9;2,42
01.01.2019;17:16:00;13;10,00
01.01.2019;17:16:00;15;2,53
01.01.2019;17:16:00;19;10,00
01.01.2019;17:16:00;21;0,00
01.01.2019;17:16:00;24;-0,28
01.01.2019;17:16:00;25;10,00
01.01.2019;17:16:00;27;0,20
01.01.2019;17:16:00;31;18,60
01.01.2019;17:16:00;33;1,02
01.01.2019;17:16:01;18;3,32
01.01.2019;17:16:16;16;6,33
01.01.2019;17:16:22;12;1,95
01.01.2019;17:16:24;6;5,75
01.01.2019;17:16:27;22;9,46
01.01.2019;17:16:31;28;6,79
01.01.2019;17:16:37;34;22,73
01.01.2019;17:16:41;36;0,92
01.01.2019;17:16:44;4;17,92
01.01.2019;17:16:52;10;9,00
01.01.2019;17:16:58;30;2,84
01.01.2019;17:18:00;1;16,26
01.01.2019;17:18:00;3;3,24
01.01.2019;17:18:00;7;11,37
01.01.2019;17:18:00;9;2,42
01.01.2019;17:18:00;13;11,46
01.01.2019;17:18:00;15;2,53
01.01.2019;17:18:00;19;10,00
01.01.2019;17:18:00;21;0,00
01.01.2019;17:18:00;24;0,92
01.01.2019;17:18:00;25;10,00
01.01.2019;17:18:00;27;0,20
01.01.2019;17:18:00;31;18,60
01.01.2019;17:18:00;33;1,02
01.01.2019;17:18:01;18;2,52
01.01.2019;17:18:16;16;12,99
01.01.2019;17:18:22;12;4,03
01.01.2019;17:18:24;6;3,92
01.01.2019;17:18:27;22;7,46
01.01.2019;17:18:31;28;9,79
01.01.2019;17:18:37;34;20,73
01.01.2019;17:18:41;36;1,25
01.01.2019;17:18:44;4;13,12
01.01.2019;17:18:52;10;10,57
01.01.2019;17:18:58;30;2,05
01.01.2019;17:20:00;1;17,70
01.01.2019;17:20:00;2;-11,91
01.01.2019;17:20:00;3;3,24
01.01.2019;17:20:00;7;11,37
01.01.2019;17:20:00;8;-12,75
01.01.2019;17:20:00;9;0,77
01.01.2019;17:20:00;13;11,46
01.01.2019;17:20:00;14;-11,78
01.01.2019;17:20:00;15;2,53
01.01.2019;17:20:00;19;11,84
01.01.2019;17:20:00;20;-11,48
01.01.2019;17:20:00;21;0,00
01.01.2019;17:20:00;24;-0,37
01.01.2019;17:20:00;25;10,00
01.01.2019;17:20:00;26;-13,45
01.01.2019;17:20:00;27;0,20
01.01.2019;17:20:00;31;18,60
01.01.2019;17:20:00;32;-11,61
01.01.2019;17:20:00;33;0,54
01.01.2019;17:20:01;18;3,72
01.01.2019;17:20:05;17;-13,54
01.01.2019;17:20:12;5;-12,87
01.01.2019;17:20:16;16;12,46
01.01.2019;17:20:22;12;2,17
01.01.2019;17:20:24;6;6,21
01.01.2019;17:20:27;22;12,31
01.01.2019;17:20:31;28;6,57
01.01.2019;17:20:34;11;-14,11
01.01.2019;17:20:37;34;21,27
01.01.2019;17:20:41;36;2,40
01.01.2019;17:20:43;23;-10,07
01.01.2019;17:20:44;4;16,51
01.01.2019;17:20:52;10;16,28
01.01.2019;17:20:53;35;-10,59
01.01.2019;17:20:55;29;-12,03
01.01.2019;17:20:58;30;2,26
01.01.2019;17:22:00;1;17,70
01.01.2019;17:22:00;3;3,24
01.01.2019;17:22:00;7;11,37
01.01.2019;17:22:00;9;0,77
01.01.2019;17:22:00;13;13,20
01.01.2019;17:22:00;15;2,53
01.01.2019;17:22:00;19;11,84
01.01.2019;17:22:00;21;0,00
01.01.2019;17:22:00;24;2,99
01.01.2019;17:22:00;25;10,00
01.01.2019;17:22:00;27;0,20
01.01.2019;17:22:00;31;18,60
01.01.2019;17:22:00;33;0,54
01.01.2019;17:22:01;18;5,25
01.01.2019;17:22:16;16;10,61
01.01.2019;17:22:22;12;0,74
01.01.2019;17:22:24;6;2,94
01.01.2019;17:22:27;22;16,14
01.01.2019;17:22:31;28;14,97
01.01.2019;17:22:37;34;14,24
01.01.2019;17:22:41;36;2,55
01.01.2019;17:22:44;4;13,78
01.01.2019;17:22:52;10;8,12
01.01.2019;17:22:58;30;-0,55
01.01.2019;17:24:00;1;18,61
01.01.2019;17:24:00;3;3,24
01.01.2019;17:24:00;7;11,37
01.01.2019;17:24:00;9;0,77
01.01.2019;17:24:00;13;14,27
01.01.2019;17:24:00;15;2,53
01.01.2019;17:24:00;19;12,92
01.01.2019;17:24:00;21;0,00
01.01.2019;17:24:00;24;0,27
01.01.2019;17:24:00;25;11,64
01.01.2019;17:24:00;27;0,20
01.01.2019;17:24:00;31;17,85
01.01.2019;17:24:00;33;0,54
01.01.2019;17:24:01;18;4,31
01.01.2019;17:24:16;16;12,24
01.01.2019;17:24:22;12;0,96
01.01.2019;17:24:24;6;4,94
01.01.2019;17:24:27;22;14,86
01.01.2019;17:24:31;28;9,82
01.01.2019;17:24:37;34;22,26
01.01.2019;17:24:41;36;0,89
01.01.2019;17:24:44;4;14,12
01.01.2019;17:24:52;10;13,11
01.01.2019;17:24:58;30;2,96
01.01.2019;17:25:00;2;-11,91
01.01.2019;17:25:00;8;-13,22
01.01.2019;17:25:00;14;-11,78
01.01.2019;17:25:00;20;-11,48
01.01.2019;17:25:00;26;-14,00
01.01.2019;17:25:00;32;-12,05
01.01.2019;17:25:05;17;-13,21
01.01.2019;17:25:12;5;-11,20
01.01.2019;17:25:34;11;-11,83
01.01.2019;17:25:43;23;-13,11
01.01.2019;17:25:53;35;-12,99
01.01.2019;17:25:55;29;-15,63
01.01.2019;17:26:00;1;18,61
01.01.2019;17:26:00;3;3,24
01.01.2019;17:26:00;7;11,37
01.01.2019;17:26:00;9;0,77
01.01.2019;17:26:00;13;14,27
01.01.2019;17:26:00;15;2,53
01.01.2019;17:26:00;19;13,17
01.01.2019;17:26:00;21;0,00
01.01.2019;17:26:00;24;1,69
01.01.2019;17:26:00;25;11,64
01.01.2019;17:26:00;27;0,20
01.01.2019;17:26:00;31;17,85
01.01.2019;17:26:00;33;0,54
01.01.2019;17:26:01;18;5,41
01.01.2019;17:26:16;16;15,49
01.01.2019;17:26:22;12;2,26
01.01.2019;17:26:24;6;5,91
01.01.2019;17:26:27;22;17,86
01.01.2019;17:26:31;28;13,38
01.01.2019;17:26:37;34;16,63
01.01.2019;17:26:41;36;2,45
01.01.2019;17:26:44;4;15,75
01.01.2019;17:26:52;10;15,55
01.01.2019;17:26:58;30;0,71
01.01.2019;17:28:00;1;19,17
01.01.2019;17:28:00;3;3,24
01.01.2019;17:28:00;7;13,23
01.01.2019;17:28:00;9;0,77
01.01.2019;17:28:00;13;15,50
01.01.2019;17:28:00;15;2,53
01.01.2019;17:28:00;19;13,97
01.01.2019;17:28:00;21;0,00
01.01.2019;17:28:00;24;1,30
01.01.2019;17:28:00;25;11,64
01.01.2019;17:28:00;27;0,20
01.01.2019;17:28:00;31;16,27
01.01.2019;17:28:00;33;0,54
01.01.2019;17:28:01;18;1,81
01.01.2019;17:28:16;16;16,42
01.01.2019;17:28:22;12;2,14
01.01.2019;17:28:24;6;2,59
01.01.2019;17:28:27;22;9,65
01.01.2019;17:28:31;28;12,39
01.01.2019;17:28:37;34;12,09
01.01.2019;17:28:41;36;1,77
01.01.2019;17:28:44;4;19,97
01.01.2019;17:28:52;10;9,09
01.01.2019;17:28:58;30;-0,48
01.01.2019;17:30:00;1;19,92
01.01.2019;17:30:00;2;-11,91
01.01.2019;17:30:00;3;3,24
01.01.2019;17:30:00;7;13,23
01.01.2019;17:30:00;8;-13,22
01.01.2019;17:30:00;9;0,77
01.01.2019;17:30:00;13;15,50
01.01.2019;17:30:00;14;-12,17
01.01.2019;17:30:00;15;2,53
01.01.2019;17:30:00;19;14,91
01.01.2019;17:30:00;20;-11,09
01.01.2019;17:30:00;21;0,00
01.01.2019;17:30:00;24;0,19
01.01.2019;17:30:00;25;11,64
01.01.2019;17:30:00;26;-14,42
01.01.2019;17:30:00;27;1,88
01.01.2019;17:30:00;31;15,96
01.01.2019;17:30:00;32;-12,05
01.01.2019;17:30:00;33;0,00
01.01.2019;17:30:01;18;2,68
01.01.2019;17:30:05;17;-12,38
01.01.2019;17:30:12;5;-12,78
01.01.2019;17:30:16;16;16,38
01.01.2019;17:30:22;12;2,13
01.01.2019;17:30:24;6;4,55
01.01.2019;17:30:27;22;12,78
01.01.2019;17:30:31;28;9,62
01.01.2019;17:30:34;11;-13,76
01.01.2019;17:30:37;34;14,05
01.01.2019;17:30:41;36;-0,97
01.01.2019;17:30:43;23;-9,80
01.01.2019;17:30:44;4;20,59
01.01.2019;17:30:52;10;14,00
01.01.2019;17:30:53;35;-13,92
01.01.2019;17:30:55;29;-13,12
01.01.2019;17:30:58;30;2,12
01.01.2019;17:32:00;1;20,00
01.01.2019;17:32:00;3;3,24
01.01.2019;17:32:00;7;13,23
01.01.2019;17:32:00;9;0,00
01.01.2019;17:32:00;13;15,50
01.01.2019;17:32:00;15;2,53
01.01.2019;17:32:00;19;14,91
01.01.2019;17:32:00;21;0,00
01.01.2019;17:32:00;24;1,61
01.01.2019;17:32:00;25;11,64
01.01.2019;17:32:00;27;1,88
01.01.2019;17:32:00;31;14,08
01.01.2019;17:32:00;33;0,00
01.01.2019;17:32:01;18;3,70
01.01.2019;17:32:16;16;17,98
01.01.2019;17:32:22;12;1,99
01.01.2019;17:32:24;6;4,79
01.01.2019;17:32:27;22;15,31
01.01.2019;17:32:31;28;13,16
01.01.2019;17:32:37;34;16,71
01.01.2019;17:32:41;36;1,22
01.01.2019;17:32:44;4;20,26
01.01.2019;17:32:52;10;14,60
01.01.2019;17:32:58;30;3,94
01.01.2019;17:34:00;1;18,62
01.01.2019;17:34:00;3;3,24
01.01.2019;17:34:00;7;13,23
01.01.2019;17:34:00;9;0,00
01.01.2019;17:34:00;13;15,99
01.01.2019;17:34:00;15;2,53
01.01.2019;17:34:00;19;14,91
01.01.2019;17:34:00;21;0,27
01.01.2019;17:34:00;24;1,32
01.01.2019;17:34:00;25;11,64
01.01.2019;17:34:00;27;2,65
01.01.2019;17:34:00;31;14,08
01.01.2019;17:34:00;33;0,00
01.01.2019;17:34:01;18;5,43
01.01.2019;17:34:16;16;13,82
01.01.2019;17:34:22;12;0,13
01.01.2019;17:34:24;6;5,23
01.01.2019;17:34:27;22;19,66
01.01.2019;17:34:31;28;11,77
01.01.2019;17:34:37;34;9,58
01.01.2019;17:34:41;36;1,97
01.01.2019;17:34:44;4;15,71
01.01.2019;17:34:52;10;15,69
01.01.2019;17:34:58;30;1,85
01.01.2019;17:35:00;2;-11,91
01.01.2019;17:35:00;8;-13,56
01.01.2019;17:35:00;14;-12,75
01.01.2019;17:35:00;20;-10,59
01.01.2019;17:35:00;26;-14,86
01.01.2019;17:35:00;32;-12,54
01.01.2019;17:35:05;17;-12,22
01.01.2019;17:35:12;5;-12,91
01.01.2019;17:35:34;11;-15,54
01.01.2019;17:35:43;23;-10,22
01.01.2019;17:35:53;35;-13,15
01.01.2019;17:35:55;29;-14,49
01.01.2019;17:36:00;1;17,28
01.01.2019;17:36:00;3;2,14
01.01.2019;17:36:00;7;13,23
01.01.2019;17:36:00;9;0,00
01.01.2019;17:36:00;13;17,45
01.01.2019;17:36:00;15;1,29
01.01.2019;17:36:00;19;16,19
01.01.2019;17:36:00;21;0,27
01.01.2019;17:36:00;24;2,54
01.01.2019;17:36:00;25;11,64
01.01.2019;17:36:00;27;2,65
01.01.2019;17:36:00;31;14,08
01.01.2019;17:36:00;33;0,00
01.01.2019;17:36:01;18;0,89
01.01.2019;17:36:16;16;17,68
01.01.2019;17:36:22;12;1,09
01.01.2019;17:36:24;6;4,56
01.01.2019;17:36:27;22;12,68
01.01.2019;17:36:31;28;14,82
01.01.2019;17:36:37;34;13,94
01.01.2019;17:36:41;36;-0,55
01.01.2019;17:36:44;4;14,14
01.01.2019;17:36:52;10;16,77
01.01.2019;17:36:58;30;3,60
01.01.2019;17:38:00;1;17,28
01.01.2019;17:38:00;3;2,14
01.01.2019;17:38:00;7;13,23
01.01.2019;17:38:00;9;0,00
01.01.2019;17:38:00;13;18,31
01.01.2019;17:38:00;15;1,29
01.01.2019;17:38:00;19;17,68
01.01.2019;17:38:00;21;0,27
01.01.2019;17:38:00;24;1,45
01.01.2019;17:38:00;25;11,64
01.01.2019;17:38:00;27;2,65
01.01.2019;17:38:00;31;12,21
01.01.2019;17:38:00;33;0,00
01.01.2019;17:38:01;18;0,83
01.01.2019;17:38:16;16;13,94
01.01.2019;17:38:22;12;-0,75
01.01.2019;17:38:24;6;3,75
01.01.2019;17:38:27;22;14,03
01.01.2019;17:38:31;28;12,09
01.01.2019;17:38:37;34;16,76
01.01.2019;17:38:41;36;-0,89
01.01.2019;17:38:44;4;14,72
01.01.2019;17:38:52;10;14,76
01.01.2019;17:38:58;30;5,47
01.01.2019;17:40:00;1;17,28
01.01.2019;17:40:00;2;-12,38
01.01.2019;17:40:00;3;2,14
01.01.2019;17:40:00;7;13,23
01.01.2019;17:40:00;8;-13,56
01.01.2019;17:40:00;9;0,00
01.01.2019;17:40:00;13;20,00
01.01.2019;17:40:00;14;-12,75
01.01.2019;17:40:00;15;1,29
01.01.2019;17:40:00;19;19,52
01.01.2019;17:40:00;20;-10,03
01.01.2019;17:40:00;21;0,27
01.01.2019;17:40:00;24;-0,34
01.01.2019;17:40:00;25;11,64
01.01.2019;17:40:00;26;-15,28
01.01.2019;17:40:00;27;3,71
01.01.2019;17:40:00;31;11,45
01.01.2019;17:40:00;32;-12,54
01.01.2019;17:40:00;33;0,00
01.01.2019;17:40:01;18;4,10
01.01.2019;17:40:05;17;-12,32
01.01.2019;17:40:12;5;-14,31
01.01.2019;17:40:16;16;18,79
01.01.2019;17:40:22;12;0,51
01.01.2019;17:40:24;6;2,07
01.01.2019;17:40:27;22;24,04
01.01.2019;17:40:31;28;7,62
01.01.2019;17:40:34;11;-12,56
01.01.2019;17:40:37;34;8,88
01.01.2019;17:40:41;36;2,27
01.01.2019;17:40:43;23;-11,15
01.01.2019;17:40:44;4;13,17
01.01.2019;17:40:52;10;10,56
01.01.2019;17:40:53;35;-14,23
01.01.2019;17:40:55;29;-16,40
01.01.2019;17:40:58;30;3,68
01.01.2019;17:42:00;1;16,61
01.01.2019;17:42:00;3;2,14
01.01.2019;17:42:00;7;13,23
01.01.2019;17:42:00;9;0,00
01.01.2019;17:42:00;13;20,00
01.01.2019;17:42:00;15;1,29
01.01.2019;17:42:00;19;20,00
01.01.2019;17:42:00;21;0,27
01.01.2019;17:42:00;24;0,04
01.01.2019;17:42:00;25;13,34
01.01.2019;17:42:00;27;3,71
01.01.2019;17:42:00;31;10,31
01.01.2019;17:42:00;33;0,00
01.01.2019;17:42:01;18;3,25
01.01.2019;17:42:16;16;22,56
01.01.2019;17:42:22;12;2,03
01.01.2019;17:42:24;6;2,36
01.01.2019;17:42:27;22;22,41
01.01.2019;17:42:31;28;10,26
01.01.2019;17:42:37;34;11,73
01.01.2019;17:42:41;36;1,51
01.01.2019;17:42:44;4;20,16
01.01.2019;17:42:52;10;11,28
01.01.2019;17:42:58;30;5,28
01.01.2019;17:44:00;1;16,61
01.01.2019;17:44:00;3;2,14
01.01.2019;17:44:00;7;13,23
01.01.2019;17:44:00;9;0,00
01.01.2019;17:44:00;13;20,00
01.01.2019;17:44:00;15;1,29
01.01.2019;17:44:00;19;20,00
01.01.2019;17:44:00;21;0,27
01.01.2019;17:44:00;24;2,03
01.01.2019;17:44:00;25;13,82
01.01.2019;17:44:00;27;3,71
01.01.2019;17:44:00;31;10,00
01.01.2019;17:44:00;33;0,00
01.01.2019;17:44:01;18;1,50
01.01.2019;17:44:16;16;20,69
01.01.2019;17:44:22;12;1,27
01.01.2019;17:44:24;6;1,88
01.01.2019;17:44:27;22;18,05
01.01.2019;17:44:31;28;15,71
01.01.2019;17:44:37;34;5,75
01.01.2019;17:44:41;36;2,24
01.01.2019;17:44:44;4;19,59
01.01.2019;17:44:52;10;10,06
01.01.2019;17:44:58;30;3,01
01.01.2019;17:45:00;2;-12,93
01.01.2019;17:45:00;8;-13,56
01.01.2019;17:45:00;14;-13,30
01.01.2019;17:45:00;20;-10,03
01.01.2019;17:45:00;26;-15,28
01.01.2019;17:45:00;32;-12,54
01.01.2019;17:45:05;17;-14,68
01.01.2019;17:45:12;5;-14,70
01.01.2019;17:45:34;11;-15,13
01.01.2019;17:45:43;23;-10,37
01.01.2019;17:45:53;35;-12,69
01.01.2019;17:45:55;29;-15,62
01.01.2019;17:46:00;1;16,61
01.01.2019;17:46:00;3;2,14
01.01.2019;17:46:00;7;13,23
01.01.2019;17:46:00;9;0,00
01.01.2019;17:46:00;13;20,00
01.01.2019;17:46:00;15;0,07
01.01.2019;17:46:00;19;20,00
01.01.2019;17:46:00;21;0,27
01.01.2019;17:46:00;24;-0,12
01.01.2019;17:46:00;25;15,28
01.01.2019;17:46:00;27;3,71
01.01.2019;17:46:00;31;10,00
01.01.2019;17:46:00;33;0,00
01.01.2019;17:46:01;18;-0,44
01.01.2019;17:46:16;16;19,69
01.01.2019;17:46:22;12;0,87
01.01.2019;17:46:24;6;2,89
01.01.2019;17:46:27;22;16,23
01.01.2019;17:46:31;28;11,82
01.01.2019;17:46:37;34;6,85
01.01.2019;17:46:41;36;2,35
01.01.2019;17:46:44;4;15,67
01.01.2019;17:46:52;10;12,60
01.01.2019;17:46:58;30;3,45
01.01.2019;17:48:00;1;16,61
01.01.2019;17:48:00;3;2,14
01.01.2019;17:48:00;7;13,23
01.01.2019;17:48:00;9;0,00
01.01.2019;17:48:00;13;20,00
01.01.2019;17:48:00;15;0,07
01.01.2019;17:48:00;19;20,00
01.01.2019;17:48:00;21;0,27
01.01.2019;17:48:00;24;3,06
01.01.2019;17:48:00;25;16,04
01.01.2019;17:48:00;27;3,71
01.01.2019;17:48:00;31;10,00
01.01.2019;17:48:00;33;0,00
01.01.2019;17:48:01;18;-0,60
01.01.2019;17:48:16;16;15,21
01.01.2019;17:48:22;12;-0,92
01.01.2019;17:48:24;6;1,76
01.01.2019;17:48:27;22;15,82
01.01.2019;17:48:31;28;20,51
01.01.2019;17:48:37;34;13,12
01.01.2019;17:48:41;36;2,49
01.01.2019;17:48:44;4;14,51
01.01.2019;17:48:52;10;9,78
01.01.2019;17:48:58;30;5,95
01.01.2019;17:50:00;1;16,61
01.01.2019;17:50:00;2;-12,93
01.01.2019;17:50:00;3;2,14
01.01.2019;17:50:00;7;14,32
01.01.2019;17:50:00;8;-14,07
01.01.2019;17:50:00;9;0,00
01.01.2019;17:50:00;13;20,00
01.01.2019;17:50:00;14;-13,68
01.01.2019;17:50:00;15;0,07
01.01.2019;17:50:00;19;20,00
01.01.2019;17:50:00;20;-10,03
01.01.2019;17:50:00;21;0,27
01.01.2019;17:50:00;24;0,15
01.01.2019;17:50:00;25;17,62
01.01.2019;17:50:00;26;-15,77
01.01.2019;17:50:00;27;3,71
01.01.2019;17:50:00;31;11,74
01.01.2019;17:50:00;32;-13,00
01.01.2019;17:50:00;33;0,00
01.01.2019;17:50:01;18;0,56
01.01.2019;17:50:05;17;-13,75
01.01.2019;17:50:12;5;-12,55
01.01.2019;17:50:16;16;23,87
01.01.2019;17:50:22;12;2,55
01.01.2019;17:50:24;6;1,29
01.01.2019;17:50:27;22;18,71
01.01.2019;17:50:31;28;14,82
01.01.2019;17:50:34;11;-15,66
01.01.2019;17:50:37;34;7,43
01.01.2019;17:50:41;36;1,21
01.01.2019;17:50:43;23;-9,33
01.01.2019;17:50:44;4;13,50
01.01.2019;17:50:52;10;9,71
01.01.2019;17:50:53;35;-14,27
01.01.2019;17:50:55;29;-15,07
01.01.2019;17:50:58;30;2,98
01.01.2019;17:52:00;1;14,88
01.01.2019;17:52:00;3;2,14
01.01.2019;17:52:00;7;14,32
01.01.2019;17:52:00;9;0,00
01.01.2019;17:52:00;13;19,26
01.01.2019;17:52:00;15;0,07
01.01.2019;17:52:00;19;20,00
01.01.2019;17:52:00;21;0,27
01.01.2019;17:52:00;24;0,36
01.01.2019;17:52:00;25;18,74
01.01.2019;17:52:00;27;3,71
01.01.2019;17:52:00;31;13,06
01.01.2019;17:52:00;33;0,00
01.01.2019;17:52:01;18;0,19
01.01.2019;17:52:16;16;17,12
01.01.2019;17:52:22;12;0,14
01.01.2019;17:52:24;6;2,31
01.01.2019;17:52:27;22;17,79
01.01.2019;17:52:31;28;16,47
01.01.2019;17:52:37;34;10,73
01.01.2019;17:52:41;36;0,04
01.01.2019;17:52:44;4;12,86
01.01.2019;17:52:52;10;12,24
01.01.2019;17:52:58;30;3,77
01.01.2019;17:54:00;1;14,57
01.01.2019;17:54:00;3;2,14
01.01.2019;17:54:00;7;14,32
01.01.2019;17:54:00;9;0,00
01.01.2019;17:54:00;13;18,43
01.01.2019;17:54:00;15;0,07
01.01.2019;17:54:00;19;20,00
01.01.2019;17:54:00;21;1,18
01.01.2019;17:54:00;24;0,30
01.01.2019;17:54:00;25;18,74
